entry_id,url,domain,verdict,confidence,status,http_status,http_error,dns_valid,final_url,content_type,content_length,title,wayback_available,wayback_url,wayback_timestamp,is_known_domain,known_domain_name,reasoning,fetch_time
T3-217,https://www.southernminn.com/owatonna_peoples_press/news/witnesses-accuse-ice-of-pepper-spraying-a-minor-as-videos-emerge-of-raids-in-owatonna/article_333509da-58bf-415c-b2f5-ab64cdbb21de.html,southernminn.com,valid,95,success,200,,True,https://www.southernminn.com/owatonna_peoples_press/news/witnesses-accuse-ice-of-pepper-spraying-a-minor-as-videos-emerge-of-raids-in-owatonna/article_333509da-58bf-415c-b2f5-ab64cdbb21de.html,text/html; charset=UTF-8,461476,Witnesses accuse ICE of pepper spraying a minor as videos emerge of raids in Owatonna | News | southernminn.com,,,,False,,"DNS OK: southernminn.com; HTTP 200, 461476 bytes",2026-01-27T16:28:05.574034
T3-208,https://marylandmatters.org/2025/07/23/beloved-talbot-county-pastor-picked-up-in-dragnet-of-ice-arrests/,marylandmatters.org,needs_review,50,forbidden,403,403 Forbidden,True,https://marylandmatters.org/2025/07/23/beloved-talbot-county-pastor-picked-up-in-dragnet-of-ice-arrests/,text/html; charset=UTF-8,7523,,,,,False,,DNS OK: marylandmatters.org; HTTP 403 - may block scrapers; Wayback error: ,2026-01-27T16:28:06.590167
T2-LL-004,https://pressfreedomtracker.us/all-incidents/journalist-shot-in-the-face-with-pepper-ball-at-illinois-ice-facility-protest/,pressfreedomtracker.us,valid,95,success,200,,True,https://pressfreedomtracker.us/all-incidents/journalist-shot-in-the-face-with-pepper-ball-at-illinois-ice-facility-protest/,text/html; charset=utf-8,52017,"Journalist shot in the face with pepper ball at Illinois ICE facility protest
				
				
					
						- U.S. Press Freedom Tracker",,,,False,,"DNS OK: pressfreedomtracker.us; HTTP 200, 52017 bytes",2026-01-27T16:27:53.611291
T2-LL-004,https://blockclubchicago.org/2025/09/28/ice-escalates-violence-against-protesters-in-broadview-journalist-arrested/,blockclubchicago.org,valid,95,success,200,,True,https://blockclubchicago.org/2025/09/28/ice-escalates-violence-against-protesters-in-broadview-journalist-arrested/,text/html; charset=UTF-8,362984,ICE Escalates Violence Against Protesters In Broadview; Journalist Arrested,,,,False,,"DNS OK: blockclubchicago.org; HTTP 200, 362984 bytes",2026-01-27T16:28:10.349186
T1-D-015,https://www.ice.gov/news/releases/ice-detainee-passes-away-banner-desert-medical-center-arizona,ice.gov,valid,99,success,200,,True,https://www.ice.gov/news/releases/ice-detainee-passes-away-banner-desert-medical-center-arizona,text/html; charset=UTF-8,111411,ICE detainee passes away at Banner Desert Medical Center in Arizona | ICE,,,,True,US Immigration and Customs Enforcement (official),"Known source: US Immigration and Customs Enforcement (official); DNS OK: ice.gov; HTTP 200, 111411 bytes",2026-01-27T16:28:11.579741
T3-216,https://www.foxla.com/news/landscaper-allegedly-hit-taser-pepper-spray-ice-agents-beverly-hills-arrest,foxla.com,valid,95,success,200,,True,https://www.foxla.com/news/landscaper-allegedly-hit-taser-pepper-spray-ice-agents-beverly-hills-arrest,text/html; charset=utf-8,171960,"Landscaper allegedly tased, pepper sprayed by ICE agents in Beverly Hills arrest | FOX 11 Los Angeles",,,,False,,"DNS OK: foxla.com; HTTP 200, 171960 bytes",2026-01-27T16:27:59.453617
T3-216,https://www.cbsnews.com/news/former-federal-agent-ice-use-of-force-against-protesters/,cbsnews.com,valid,99,success,200,,True,https://www.cbsnews.com/news/former-federal-agent-ice-use-of-force-against-protesters/,text/html; charset=UTF-8,649651,We asked a former federal agent to review videos showing use of force against protesters. Here's what he found. - CBS News,,,,True,CBS News,"Known source: CBS News; DNS OK: cbsnews.com; HTTP 200, 649651 bytes",2026-01-27T16:28:13.071754
T4-084,https://www.pbs.org/newshour/nation/u-s-citizen-wrongfully-detained-twice-in-alabama-workplace-raids-sues-immigration-authorities,pbs.org,valid,99,success,200,,True,https://www.pbs.org/newshour/nation/u-s-citizen-wrongfully-detained-twice-in-alabama-workplace-raids-sues-immigration-authorities,text/html; charset=UTF-8,278149,U.S. citizen wrongfully detained twice in Alabama workplace raids sues immigration authorities | PBS News,,,,True,PBS,"Known source: PBS; DNS OK: pbs.org; HTTP 200, 278149 bytes",2026-01-27T16:28:05.476662
T4-084,https://abcnews.go.com/US/us-born-citizen-sues-after-arrested-immigration-agents/story?id=126129734,abcnews.go.com,valid,99,success,200,,True,https://abcnews.go.com/US/us-born-citizen-sues-after-arrested-immigration-agents/story?id=126129734,text/html; charset=utf-8,208211,US-born citizen sues after twice being arrested by immigration agents - ABC News,,,,True,ABC News,"Known source: ABC News; DNS OK: abcnews.go.com; HTTP 200, 208211 bytes",2026-01-27T16:28:18.552526
T3-214,https://www.newsweek.com/ice-pepper-spray-video-viral-homeland-security-chicago-illinois-immigration-11020112,newsweek.com,valid,95,success,200,,True,https://www.newsweek.com/ice-pepper-spray-video-viral-homeland-security-chicago-illinois-immigration-11020112,text/html; charset=utf-8,889495,"ICE Throws Pepper Spray Into Car With Toddler Inside, Video Appears To Show - Newsweek",,,,False,,"DNS OK: newsweek.com; HTTP 200, 889495 bytes",2026-01-27T16:28:05.987975
T3-214,https://www.cbsnews.com/news/former-federal-agent-ice-use-of-force-against-protesters/,cbsnews.com,valid,99,success,200,,True,https://www.cbsnews.com/news/former-federal-agent-ice-use-of-force-against-protesters/,text/html; charset=UTF-8,649651,We asked a former federal agent to review videos showing use of force against protesters. Here's what he found. - CBS News,,,,True,CBS News,"Known source: CBS News; DNS OK: cbsnews.com; HTTP 200, 649651 bytes",2026-01-27T16:28:25.865933
T1-D-005,https://www.ice.gov/news/releases/colombian-national-dies-after-being-found-unresponsive-ice-custody-phelps-county-jail,ice.gov,valid,99,success,200,,True,https://www.ice.gov/news/releases/colombian-national-dies-after-being-found-unresponsive-ice-custody-phelps-county-jail,text/html; charset=UTF-8,109440,Colombian national dies after being found unresponsive in ICE custody at Phelps County Jail | ICE,,,,True,US Immigration and Customs Enforcement (official),"Known source: US Immigration and Customs Enforcement (official); DNS OK: ice.gov; HTTP 200, 109440 bytes",2026-01-27T16:27:55.923214
T1-D-005,https://fox2now.com/news/missouri/man-found-unresponsive-dies-in-ice-custody-at-phelps-county-jail/,fox2now.com,valid,95,success,200,,True,https://fox2now.com/news/missouri/man-found-unresponsive-dies-in-ice-custody-at-phelps-county-jail/,text/html; charset=UTF-8,952468,"Man found unresponsive, dies in ICE custody at Phelps County Jail | FOX 2",,,,False,,"DNS OK: fox2now.com; HTTP 200, 952468 bytes",2026-01-27T16:28:29.554427
T3-046,https://www.cbsnews.com/philadelphia/news/ice-protest-philadelphia-donald-trump/,cbsnews.com,valid,99,success,200,,True,https://www.cbsnews.com/philadelphia/news/ice-protest-philadelphia-donald-trump/,text/html; charset=UTF-8,644907,"Anti-ICE protest in Philadelphia leads to 15 arrests, 2 officers injured, police say - CBS Philadelphia",,,,True,CBS News,"Known source: CBS News; DNS OK: cbsnews.com; HTTP 200, 644907 bytes",2026-01-27T16:27:58.136476
T3-046,https://www.inquirer.com/news/philadelphia/center-city-ice-protest-arrests-20250610.html,inquirer.com,valid,95,success,200,,True,https://www.inquirer.com/news/philadelphia/center-city-ice-protest-arrests-20250610.html,text/html; charset=utf-8,259009,"2 police officer injured, 15 anti-ICE protesters arrested during clash in Center City",,,,False,,"DNS OK: inquirer.com; HTTP 200, 259009 bytes",2026-01-27T16:28:29.941836
T2-LL-002,https://abc7.com/post/reporter-hit-rubber-bullet-covering-ice-protests-los-angeles-video/16706142/,abc7.com,valid,95,success,200,,True,https://abc7.com/post/reporter-hit-rubber-bullet-covering-ice-protests-los-angeles-video/16706142/,text/html; charset=utf-8,291205,Reporter hit by rubber bullet while covering ICE protests in Los Angeles - VIDEO - ABC7 Los Angeles,,,,False,,"DNS OK: abc7.com; HTTP 200, 291205 bytes",2026-01-27T16:27:59.366272
T2-LL-002,https://www.npr.org/2025/06/16/nx-s1-5434279/lapd-immigration-protests-journalists-rubber-bullets,npr.org,valid,99,success,200,,True,https://www.npr.org/2025/06/16/nx-s1-5434279/lapd-immigration-protests-journalists-rubber-bullets,text/html; charset=UTF-8,104439,L.A. sued over attacks on journalists at immigration protests : NPR,,,,True,National Public Radio,"Known source: National Public Radio; DNS OK: npr.org; HTTP 200, 104439 bytes",2026-01-27T16:28:31.071506
T2-LL-006,https://www.loevy.com/wp-content/uploads/2025/10/Broadview-Complaint-10.06.25.pdf,loevy.com,valid,95,success,200,,True,https://www.loevy.com/wp-content/uploads/2025/10/Broadview-Complaint-10.06.25.pdf,application/pdf,561876,,,,,False,,"DNS OK: loevy.com; HTTP 200, 561876 bytes; Saved PDF (561876 bytes)",2026-01-27T16:27:58.533288
T2-LL-006,https://abc7chicago.com/post/lawsuit-excessive-use-force-protesters-press-dhs-midway-blitz-dropped-feds-leave/18241654/,abc7chicago.com,valid,95,success,200,,True,https://abc7chicago.com/post/lawsuit-excessive-use-force-protesters-press-dhs-midway-blitz-dropped-feds-leave/18241654/,text/html; charset=utf-8,315202,"Lawsuit over excessive use of force against protesters, press by DHS under 'Midway Blitz' dropped after feds leave - ABC7 Chicago",,,,False,,"DNS OK: abc7chicago.com; HTTP 200, 315202 bytes",2026-01-27T16:28:31.082149
T3-188,https://www.bloomberg.com/news/articles/2025-02-01/airline-at-center-of-brazil-fiasco-key-to-trump-s-deportations,bloomberg.com,valid,95,success,200,,True,https://www.bloomberg.com/news/articles/2025-02-01/airline-at-center-of-brazil-fiasco-key-to-trump-s-deportations,text/html; charset=utf-8,339857,Global X Air (JET) Is at Center of Brazil Fiasco Key to Trump’s Deportations - Bloomberg,,,,False,,"DNS OK: bloomberg.com; HTTP 200, 339857 bytes",2026-01-27T16:28:03.803259
T3-188,https://dnyuz.com/2025/01/28/inside-a-chaotic-u-s-deportation-flight-to-brazil/,dnyuz.com,valid,95,success,200,,True,https://dnyuz.com/,text/html; charset=UTF-8,162119,DNYUZ,,,,False,,"DNS OK: dnyuz.com; HTTP 200, 162119 bytes",2026-01-27T16:28:36.010122
T4-038,https://www.investigativepost.org/2025/08/28/immigrant-farm-workers-arrested-in-second-ice-raid-at-upstate-farm/,investigativepost.org,valid,95,success,200,,True,https://www.investigativepost.org/2025/08/28/immigrant-farm-workers-arrested-in-second-ice-raid-at-upstate-farm/,text/html; charset=UTF-8,80663,ICE raids Orleans County farm Lynn-Ette & Sons for second time : Investigative Post,,,,False,,"DNS OK: investigativepost.org; HTTP 200, 80663 bytes",2026-01-27T16:28:05.946192
T4-038,https://ufw.org/ufw-condemns-latest-raid-at-lynn-ette-farms/,ufw.org,valid,95,success,200,,True,https://ufw.org/ufw-condemns-latest-raid-at-lynn-ette-farms/,text/html; charset=UTF-8,46518,UFW Condemns Latest Raid at Lynn-Ette Farms – UFW,,,,False,,"DNS OK: ufw.org; HTTP 200, 46518 bytes",2026-01-27T16:28:36.208677
T2-WD-006,https://wgntv.com/news/chicago-news/wgn-employee-debbie-brockman-detained-by-border-patrol-agents-issues-statement/,wgntv.com,valid,95,success,200,,True,https://wgntv.com/news/chicago-news/wgn-employee-debbie-brockman-detained-by-border-patrol-agents-issues-statement/,text/html; charset=UTF-8,1009329,"WGN employee Debbie Brockman, detained by Border Patrol agents, issues statement",,,,False,,"DNS OK: wgntv.com; HTTP 200, 1009329 bytes",2026-01-27T16:28:04.094829
T2-WD-006,https://blockclubchicago.org/2025/10/10/wgn-staffer-detained-by-border-patrol-agents-in-lincoln-square-neighbors-say/,blockclubchicago.org,valid,95,success,200,,True,https://blockclubchicago.org/2025/10/10/wgn-staffer-detained-by-border-patrol-agents-in-lincoln-square-neighbors-say/,text/html; charset=UTF-8,370893,"WGN Staffer Detained, Later Released By Border Patrol Agents In Lincoln Square",,,,False,,"DNS OK: blockclubchicago.org; HTTP 200, 370893 bytes",2026-01-27T16:28:15.187695
T2-WD-006,https://abc7chicago.com/post/ice-chicago-news-debbie-brockman-wgn-employee-detained-federal-agents-lincoln-square-says-she-did-nothing-wrong/18007191/,abc7chicago.com,valid,95,success,200,,True,https://abc7chicago.com/post/ice-chicago-news-debbie-brockman-wgn-employee-detained-federal-agents-lincoln-square-says-she-did-nothing-wrong/18007191/,text/html; charset=utf-8,309665,"ICE Chicago news: Debbie Brockman, WGN employee detained by federal agents in Lincoln Square, says she did nothing wrong - ABC7 Chicago",,,,False,,"DNS OK: abc7chicago.com; HTTP 200, 309665 bytes",2026-01-27T16:28:39.226006
T4-066,https://www.wrtv.com/news/local-news/protestors-at-indiana-statehouse-say-no-to-ice-in-response-to-gov-brauns-executive-order,wrtv.com,valid,95,success,200,,True,https://www.wrtv.com/news/local-news/protestors-at-indiana-statehouse-say-no-to-ice-in-response-to-gov-brauns-executive-order,text/html;charset=UTF-8,254419,Protestors at statehouse say 'no' to ICE following Gov. Braun's executive order,,,,False,,"DNS OK: wrtv.com; HTTP 200, 254419 bytes",2026-01-27T16:28:06.594597
T4-066,https://www.wthr.com/article/news/local/number-of-ice-arrests-up-indiana-immigration-deportation/531-9712deec-f8b3-4d80-8918-6d459ea5913f,wthr.com,valid,95,success,200,,True,https://www.wthr.com/article/news/local/number-of-ice-arrests-up-indiana-immigration-deportation/531-9712deec-f8b3-4d80-8918-6d459ea5913f,text/html; charset=utf-8,260576,ICE arrests in Indiana surge as enforcement ramps up | wthr.com,,,,False,,"DNS OK: wthr.com; HTTP 200, 260576 bytes",2026-01-27T16:28:39.226006
T2-WD-007,https://www.foxla.com/news/adrian-martinez-released-pico-rivera-walmart-ice,foxla.com,valid,95,success,200,,True,https://www.foxla.com/news/adrian-martinez-released-pico-rivera-walmart-ice,text/html; charset=utf-8,183468,US citizen arrested by Border Patrol in Pico Rivera speaks out after violent arrest | FOX 11 Los Angeles,,,,False,,"DNS OK: foxla.com; HTTP 200, 183468 bytes",2026-01-27T16:27:59.367974
T2-WD-007,https://www.nbclosangeles.com/news/local/immigration-pico-rivera-citizen-walmart/3732611/,nbclosangeles.com,valid,95,success,200,,True,https://www.nbclosangeles.com/news/local/immigration-pico-rivera-citizen-walmart/3732611/,text/html; charset=UTF-8,332663,U.S. citizen detained by federal agents in Pico Rivera speaks out – NBC Los Angeles,,,,False,,"DNS OK: nbclosangeles.com; HTTP 200, 332663 bytes",2026-01-27T16:28:24.134902
T2-WD-007,https://ktla.com/news/local-news/u-s-citizen-detained-after-violent-struggle-with-feds-in-l-a-speaks-out/,ktla.com,valid,95,success,200,,True,https://ktla.com/news/local-news/u-s-citizen-detained-after-violent-struggle-with-feds-in-l-a-speaks-out/,text/html; charset=UTF-8,908631,U.S. citizen detained after violent struggle with feds in L.A. speaks out | KTLA,,,,False,,"DNS OK: ktla.com; HTTP 200, 908631 bytes",2026-01-27T16:28:46.307942
T4-018,https://www.cbsnews.com/news/fbi-arrests-wisconsin-judge-obstruction-immigration-case/,cbsnews.com,valid,99,success,200,,True,https://www.cbsnews.com/news/fbi-arrests-wisconsin-judge-obstruction-immigration-case/,text/html; charset=UTF-8,634921,FBI arrests Wisconsin Judge Hannah Dugan for obstruction in immigration case - CBS News,,,,True,CBS News,"Known source: CBS News; DNS OK: cbsnews.com; HTTP 200, 634921 bytes",2026-01-27T16:28:12.235076
T4-018,https://www.fox6now.com/news/milwaukee-county-judge-dugan-arrested-protests-outside-fbi,fox6now.com,valid,95,success,200,,True,https://www.fox6now.com/news/milwaukee-county-judge-dugan-arrested-protests-outside-fbi,text/html; charset=utf-8,152377,Milwaukee County Judge Dugan arrested; protests outside FBI | FOX6 Milwaukee,,,,False,,"DNS OK: fox6now.com; HTTP 200, 152377 bytes",2026-01-27T16:28:49.307923
T1-D-062,https://www.ice.gov/news/releases/convicted-child-sex-offender-philippines-passes-away-harlingen-hospital,ice.gov,valid,99,success,200,,True,https://www.ice.gov/news/releases/convicted-child-sex-offender-philippines-passes-away-harlingen-hospital,text/html; charset=UTF-8,110583,Convicted child sex offender from Philippines passes away at Harlingen hospital | ICE,,,,True,US Immigration and Customs Enforcement (official),"Known source: US Immigration and Customs Enforcement (official); DNS OK: ice.gov; HTTP 200, 110583 bytes",2026-01-27T16:28:13.152774
T1-D-062,https://www.mytexasdaily.com/north-texas/philippines-citizen-dies-in-ice-custody-at-texas-medical-center/article_a97d2ecc-5186-541a-a8e0-df29ad4f03ba.html,mytexasdaily.com,valid,95,success,200,,True,https://www.mytexasdaily.com/north-texas/philippines-citizen-dies-in-ice-custody-at-texas-medical-center/article_a97d2ecc-5186-541a-a8e0-df29ad4f03ba.html,text/html; charset=UTF-8,250633,Philippines citizen dies in ICE custody at Texas medical center | North Texas | mytexasdaily.com,,,,False,,"DNS OK: mytexasdaily.com; HTTP 200, 250633 bytes",2026-01-27T16:28:49.838664
T1-D-009,https://www.detentionwatchnetwork.org/pressroom/releases/2025/third-death-suicide-georgias-ice-detention-center-advocates-call-immediate,detentionwatchnetwork.org,valid,99,success,200,,True,https://www.detentionwatchnetwork.org/pressroom/releases/2025/third-death-suicide-georgias-ice-detention-center-advocates-call-immediate,text/html; charset=utf-8,29686,"Third Death By Suicide In Georgia's ICE Detention Center, Advocates Call For Immediate Action to Close Stewart Detention Center | Detention Watch Network",,,,True,Detention Watch Network,"Known source: Detention Watch Network; DNS OK: detentionwatchnetwork.org; HTTP 200, 29686 bytes",2026-01-27T16:27:59.455307
T1-D-009,https://www.ajc.com/news/2025/06/mexican-man-detained-in-georgia-ice-facility-dies-by-apparent-suicide/,ajc.com,valid,95,success,200,,True,https://www.ajc.com/news/2025/06/mexican-man-detained-in-georgia-ice-facility-dies-by-apparent-suicide/,text/html; charset=utf-8,976002,Mexican man detained by ICE in South Georgia dies by apparent suicide,,,,False,,"DNS OK: ajc.com; HTTP 200, 976002 bytes",2026-01-27T16:28:13.072356
T1-D-009,https://www.warnock.senate.gov/newsroom/press-releases/warnock-ossoff-press-trump-administration-over-deaths-in-ice-custody/,warnock.senate.gov,valid,99,success,200,,True,https://www.warnock.senate.gov/newsroom/press-releases/warnock-ossoff-press-trump-administration-over-deaths-in-ice-custody/,text/html; charset=UTF-8,127660,"Warnock, Ossoff Press Trump Administration Over Deaths in ICE Custody » Reverend Raphael Warnock",,,,True,US Senate,"Known source: US Senate; DNS OK: warnock.senate.gov; HTTP 200, 127660 bytes",2026-01-27T16:28:49.838664
T1-D-025,https://www.ice.gov/news/releases/illegal-alien-china-passes-away-regional-medical-center-near-san-diego,ice.gov,valid,99,success,200,,True,https://www.ice.gov/news/releases/illegal-alien-china-passes-away-regional-medical-center-near-san-diego,text/html; charset=UTF-8,109664,Illegal alien from China passes away at Regional Medical Center near San Diego | ICE,,,,True,US Immigration and Customs Enforcement (official),"Known source: US Immigration and Customs Enforcement (official); DNS OK: ice.gov; HTTP 200, 109664 bytes",2026-01-27T16:28:11.830442
T1-D-025,https://www.kpbs.org/news/border-immigration/2025/10/06/another-immigrant-dies-in-ice-custody-in-california-this-time-in-the-imperial-valley,kpbs.org,valid,99,success,200,,True,https://www.kpbs.org/news/border-immigration/2025/10/06/another-immigrant-dies-in-ice-custody-in-california-this-time-in-the-imperial-valley,text/html;charset=UTF-8,258827,"Another immigrant dies in ICE custody in California, this time in the Imperial Valley | KPBS Public Media",,,,True,PBS,"Known source: PBS; DNS OK: kpbs.org; HTTP 200, 258827 bytes",2026-01-27T16:28:49.838664
T4-076,https://thehill.com/homenews/state-watch/5392114-iranian-grandmother-detained-by-ice-louisiana-scalise/,thehill.com,likely_valid,80,blocked,403,403 Forbidden,True,https://thehill.com/homenews/state-watch/5392114-iranian-grandmother-detained-by-ice-louisiana-scalise/,text/html,6515,Iranian grandmother released after being detained by ICE while gardening outside Louisiana home,True,http://web.archive.org/web/20250710041453/https://thehill.com/homenews/state-watch/5392114-iranian-grandmother-detained-by-ice-louisiana-scalise/,20250710041453,True,The Hill,Known source: The Hill; DNS OK: thehill.com; HTTP 403 - may block scrapers; Wayback: 20250710041453; Fetched from Wayback,2026-01-27T16:28:49.840688
T1-D-055,https://whyy.org/articles/parady-la-upper-day-ice-custody-death/,whyy.org,needs_review,50,forbidden,403,403 Forbidden,True,https://whyy.org/articles/parady-la-upper-day-ice-custody-death/,text/html; charset=utf-8,560,,,,,False,,DNS OK: whyy.org; HTTP 403 - may block scrapers; Wayback error: ,2026-01-27T16:27:58.099942
T1-D-055,https://www.ice.gov/news/releases/career-criminal-illegal-alien-ice-custody-passes-away-local-hospital,ice.gov,valid,99,success,200,,True,https://www.ice.gov/news/releases/career-criminal-illegal-alien-ice-custody-passes-away-local-hospital,text/html; charset=UTF-8,111432,"Career criminal, illegal alien in ICE custody passes away at local hospital | ICE",,,,True,US Immigration and Customs Enforcement (official),"Known source: US Immigration and Customs Enforcement (official); DNS OK: ice.gov; HTTP 200, 111432 bytes",2026-01-27T16:28:19.463448
T1-D-055,https://www.nbcphiladelphia.com/news/local/parady-la-dies-in-ice-custody-philadelphia-detention-center/4333143/,nbcphiladelphia.com,valid,95,success,200,,True,https://www.nbcphiladelphia.com/news/local/parady-la-dies-in-ice-custody-philadelphia-detention-center/4333143/,text/html; charset=UTF-8,357533,Man held in ICE custody at Philly detention center dies – NBC10 Philadelphia,,,,False,,"DNS OK: nbcphiladelphia.com; HTTP 200, 357533 bytes",2026-01-27T16:28:52.865349
T3-157,https://www.aclu.org/cases/hussen-v-noem,aclu.org,valid,99,success,200,,True,https://www.aclu.org/cases/hussen-v-noem,text/html; charset=UTF-8,53534,HUSSEN v. NOEM | American Civil Liberties Union,,,,True,American Civil Liberties Union,"Known source: American Civil Liberties Union; DNS OK: aclu.org; HTTP 200, 53534 bytes",2026-01-27T16:27:59.456588
T3-157,https://www.aclu.org/press-releases/aclu-sues-federal-government-to-end-ice-cbps-practice-of-suspicionless-stops-warrantless-arrests-and-racial-profiling-of-minnesotans,aclu.org,valid,99,success,200,,True,https://www.aclu.org/press-releases/aclu-sues-federal-government-to-end-ice-cbps-practice-of-suspicionless-stops-warrantless-arrests-and-racial-profiling-of-minnesotans,text/html; charset=UTF-8,70949,"ACLU Sues Federal Government to End ICE, CBP’s Practice of Suspicionless Stops, Warrantless Arrests, and Racial Profiling of Minnesotans  | American Civil Liberties Union",,,,True,American Civil Liberties Union,"Known source: American Civil Liberties Union; DNS OK: aclu.org; HTTP 200, 70949 bytes",2026-01-27T16:28:20.139148
T3-157,https://signalscv.com/2026/01/aclu-sues-dhs-over-minnesota-ice-operations/,signalscv.com,valid,95,success,200,,True,https://signalscv.com/2026/01/aclu-sues-dhs-over-minnesota-ice-operations/,text/html; charset=UTF-8,379064,ACLU sues DHS over Minnesota ICE operations,,,,False,,"DNS OK: signalscv.com; HTTP 200, 379064 bytes",2026-01-27T16:28:53.313087
T3-048,https://www.wtae.com/article/tepache-ice-arrests-allegheny-county-pittsburgh-area/65204809,wtae.com,valid,95,success,200,,True,https://www.wtae.com/article/tepache-ice-arrests-allegheny-county-pittsburgh-area/65204809,text/html; charset=UTF-8,330262,ICE detained 14 people at Tepache's Pittsburgh-area location,,,,False,,"DNS OK: wtae.com; HTTP 200, 330262 bytes",2026-01-27T16:28:05.474658
T3-048,https://www.cbsnews.com/pittsburgh/news/ice-immigration-raid-tepache-mexican-kitchen-and-bar/,cbsnews.com,valid,99,success,200,,True,https://www.cbsnews.com/pittsburgh/news/ice-immigration-raid-tepache-mexican-kitchen-and-bar/,text/html; charset=UTF-8,638479,ICE agents arrest 14 people during immigration raid at Pittsburgh-area restaurant - CBS Pittsburgh,,,,True,CBS News,"Known source: CBS News; DNS OK: cbsnews.com; HTTP 200, 638479 bytes",2026-01-27T16:28:20.210926
T3-048,https://www.wpxi.com/news/local/pittsburgh-area-mexican-restaurant-says-it-was-raided-by-ice-agents/3GQPYV3PINHNRG76BLTH6XNX4M/,wpxi.com,valid,95,success,200,,True,https://www.wpxi.com/news/local/pittsburgh-area-mexican-restaurant-says-it-was-raided-by-ice-agents/3GQPYV3PINHNRG76BLTH6XNX4M/,text/html; charset=utf-8,197148,"14 arrested during immigration enforcement at Pittsburgh-area Mexican restaurant, officials say – WPXI",,,,False,,"DNS OK: wpxi.com; HTTP 200, 197148 bytes",2026-01-27T16:28:54.250893
T3-044,https://www.dhs.gov/news/2025/09/08/ice-launches-operation-midway-blitz-honor-katie-abraham-target-criminal-illegal,dhs.gov,valid,99,success,200,,True,https://www.dhs.gov/news/2025/09/08/ice-launches-operation-midway-blitz-honor-katie-abraham-target-criminal-illegal,text/html; charset=UTF-8,309726,ICE Launches Operation Midway Blitz in Honor of Katie Abraham to Target Criminal Illegal Aliens Terrorizing Americans in Sanctuary Illinois | Homeland Security,,,,True,Department of Homeland Security (official),"Known source: Department of Homeland Security (official); DNS OK: dhs.gov; HTTP 200, 309726 bytes",2026-01-27T16:27:58.220842
T3-044,https://blockclubchicago.org/2025/09/08/ice-launches-operation-midway-blitz-with-immigration-raids-in-chicago/,blockclubchicago.org,valid,95,success,200,,True,https://blockclubchicago.org/2025/09/08/ice-launches-operation-midway-blitz-with-immigration-raids-in-chicago/,text/html; charset=UTF-8,390294,ICE Launches ‘Operation Midway Blitz’ With Immigration Raids In Chicago,,,,False,,"DNS OK: blockclubchicago.org; HTTP 200, 390294 bytes",2026-01-27T16:28:25.767948
T3-044,https://www.themarshallproject.org/2025/12/18/ice-chicago-immigration-blitz-data,themarshallproject.org,valid,95,success,200,,True,https://www.themarshallproject.org/2025/12/18/ice-chicago-immigration-blitz-data,text/html; charset=utf-8,105336,New ICE Midway Blitz Data Shows What Happened to Arrestees | The Marshall Project,,,,False,,"DNS OK: themarshallproject.org; HTTP 200, 105336 bytes",2026-01-27T16:28:56.010031
T3-120,https://blockclubchicago.org/2025/10/22/local-leaders-demand-release-of-father-of-lake-view-cancer-patient-detained-by-ice/,blockclubchicago.org,valid,95,success,200,,True,https://blockclubchicago.org/2025/10/22/local-leaders-demand-release-of-father-of-lake-view-cancer-patient-detained-by-ice/,text/html; charset=UTF-8,364643,"ICE Arrest Of Teen Cancer Patient's Dad 'Unconscionable,' Officials Say While Demanding His Release",,,,False,,"DNS OK: blockclubchicago.org; HTTP 200, 364643 bytes",2026-01-27T16:27:55.920776
T3-120,https://blockclubchicago.org/2025/10/30/judge-orders-release-of-cancer-patients-father-arrested-by-ice-citing-no-criminal-record/,blockclubchicago.org,valid,95,success,200,,True,https://blockclubchicago.org/2025/10/30/judge-orders-release-of-cancer-patients-father-arrested-by-ice-citing-no-criminal-record/,text/html; charset=UTF-8,370684,"Judge Orders Release Of Cancer Patient's Father Arrested By ICE, Citing No Criminal Record",,,,False,,"DNS OK: blockclubchicago.org; HTTP 200, 370684 bytes",2026-01-27T16:28:29.555040
T3-120,https://www.salon.com/2025/07/14/cried-every-night-ice-traumatizes-a-child-with-leukemia/,salon.com,valid,95,success,200,,True,https://www.salon.com/2025/07/14/cried-every-night-ice-traumatizes-a-child-with-leukemia/,text/html,72344,"""Cried every night"": ICE detains child with leukemia - Salon.com",,,,False,,"DNS OK: salon.com; HTTP 200, 72344 bytes",2026-01-27T16:28:57.198392
T3-P019,https://www.nbcnewyork.com/new-york-city/nyc-ice-protests-today-locations-foley-square-federal-plaza/6298404/,nbcnewyork.com,valid,95,success,200,,True,https://www.nbcnewyork.com/new-york-city/nyc-ice-protests-today-locations-foley-square-federal-plaza/6298404/,text/html; charset=UTF-8,359863,NYC ICE protest in Foley Square yields arrests; more expected – NBC New York,,,,False,,"DNS OK: nbcnewyork.com; HTTP 200, 359863 bytes",2026-01-27T16:28:04.723025
